"","latitude","longitude"
"436",63.17411,-145.00019
"437",63.18439,-144.97352
"438",63.14493,-145.99716
"439",63.09133,-145.63464
"440",63.0866,-145.64437
"441",63.08299,-145.63298
"442",63.07216,-145.6427
"443",63.05466,-145.58881
"444",63.03383,-145.56576
"445",63.03466,-145.54576
"446",63.03188,-145.55576
"447",63.01605,-145.55352
"448",63.28104,-146.56108
"449",63.24131,-146.54163
"450",63.31632,-146.19913
"451",63.34772,-146.05524
"452",63.31994,-146.03357
"453",63.33522,-146.00718
"454",61.9595,-152.30277
"455",62.82854,-145.50074
"456",62.67965,-145.45266
"457",62.66159,-145.48155
"458",62.81968,-144.22264
"459",62.79968,-144.17263
"460",62.81968,-144.10263
"461",62.75968,-144.04263
"462",62.72968,-144.13263
"463",67.63952,-158.37357
"464",67.68951,-158.89359
"465",67.60951,-158.79358
"466",67.52951,-158.99357
"467",67.24952,-158.18351
"468",67.06343,-157.0204
"469",67.12845,-155.95316
"470",67.30954,-157.1935
"471",67.29148,-157.17043
"472",67.27954,-157.19349
"473",67.27954,-157.03349
"474",67.19955,-156.50347
"475",67.18066,-156.38957
"476",67.39956,-156.49349
"477",67.40955,-156.5935
"478",67.40955,-156.6535
"479",67.58957,-156.18351
"480",67.52956,-156.44351
"481",67.87958,-156.31356
"482",67.20762,-155.95845
"483",67.83956,-156.81357
"484",67.80956,-156.76356
"485",67.61955,-157.22354
"486",67.41956,-156.38349
"487",67.06958,-155.04341
"488",67.26154,-154.46954
"489",67.36154,-154.55955
"490",67.42961,-154.02344
"491",67.47571,-154.68152
"492",67.6096,-154.81348
"493",67.54959,-155.01348
"494",67.50959,-155.08348
"495",67.46126,-154.99708
"496",67.82321,-155.26353
"497",67.83738,-155.26631
"498",67.58272,-151.92479
"499",67.53717,-151.49506
"500",67.5305,-151.59089
"501",67.473,-151.48255
"502",67.49578,-151.51116
"503",67.51941,-150.23335
"504",67.38191,-150.16361
"505",67.54826,-152.56009
"506",67.41163,-150.12666
"507",67.51799,-151.96173
"508",67.10575,-152.30502
"509",67.27853,-152.47421
"510",67.54133,-152.06507
"511",67.40547,-152.7684
"512",67.39881,-152.7584
"513",67.35908,-152.65839
"514",67.38132,-152.00005
"515",67.5916,-151.8984
"516",67.35158,-152.45006
"517",67.54688,-152.0484
"518",67.56022,-152.00339
"519",67.30634,-151.24002
"520",67.308,-151.24168
"521",67.42634,-151.28503
"522",67.47634,-151.48338
"523",58.25947,-134.25533
"524",58.47975,-134.49369
"525",58.84392,-135.04984
"526",58.26224,-134.85758
"527",58.85863,-135.58819
"528",58.93446,-135.95209
"529",58.23141,-134.85785
"530",58.19835,-134.83395
"531",58.64806,-135.92291
"532",58.75946,-135.25484
"533",58.88807,-135.57847
"534",58.96446,-135.55569
"535",58.72751,-135.90625
"536",58.84391,-135.67458
"537",58.43723,-135.53816
"538",58.86501,-135.98265
"539",67.21969,-149.73329
"540",67.19971,-148.73326
"541",67.1197,-149.40327
"542",67.12969,-149.64328
"543",67.39972,-148.97329
"544",67.3797,-149.91332
"545",67.64973,-148.62332
"546",67.87974,-148.73335
"547",67.85971,-149.95339
"548",67.65972,-149.26334
"549",67.67973,-148.81333
"550",67.70972,-149.28334
"551",67.6297,-149.98335
"552",67.73972,-149.16335
"553",67.81973,-148.81335
"554",67.80972,-149.16336
"555",67.75971,-149.71337
"556",67.85973,-148.81335
"557",62.95961,-147.80275
"558",67.80973,-148.97335
"559",67.90974,-148.69335
"560",67.89974,-148.59335
"561",67.93974,-148.57336
"562",62.28263,-149.41662
"563",62.9885,-147.88387
"564",62.50458,-148.71967
"565",62.53265,-148.53384
"566",62.84961,-147.93275
"567",62.77767,-147.84163
"568",62.55764,-148.92468
"569",62.87958,-149.30278
"570",62.33763,-149.06967
"571",62.47153,-148.57467
"572",62.42151,-149.09968
"573",62.37764,-148.98579
"574",62.34958,-148.82272
"575",62.32958,-148.82272
"576",62.28263,-148.98578
"577",62.13956,-149.26271
"578",62.11957,-149.08271
"579",62.33068,-149.18079
"580",62.34957,-149.22273
"581",62.32457,-149.13579
"582",62.32957,-149.05273
"583",54.80167,-131.9737
"584",62.88962,-147.35273
"585",62.33068,-149.09162
"586",62.86847,-149.36084
"587",62.47458,-148.64967
"588",61.02774,-141.62435
"589",58.43727,-133.3992
"590",55.99477,-130.05869
"591",55.99477,-130.06786
"592",58.26643,-133.33253
"593",55.98366,-130.04786
"594",55.74977,-130.22174
"595",55.83588,-130.41064
"596",55.9767,-130.85066
"597",55.92865,-130.81677
"598",55.90865,-130.72566
"599",55.88865,-130.70676
"600",55.83865,-130.67676
"601",55.83087,-130.91066
"602",55.75587,-130.75787
"603",55.72865,-130.86065
"604",55.72365,-130.86982
"605",55.71282,-130.8687
"606",55.5228,-131.75872
"607",55.21168,-131.54482
"608",55.33974,-131.86178
"609",55.38085,-131.85067
"610",55.36474,-131.47566
"611",55.06864,-130.51366
"612",55.1978,-131.73483
"613",55.19085,-131.74871
"614",55.19168,-131.74288
"615",55.19168,-131.73483
"616",55.18668,-131.73066
"617",55.18363,-131.72677
"618",55.16363,-131.78566
"619",55.16668,-131.78288
"620",55.15085,-131.76288
"621",55.16363,-131.73482
"622",55.24974,-131.51176
"623",55.17474,-131.55843
"624",55.17641,-131.54954
"625",55.20363,-131.41565
"626",55.15085,-131.36675
"627",55.14168,-131.36481
"628",55.1278,-131.37564
"629",55.10585,-131.40481
"630",55.11085,-131.39869
"631",55.1078,-131.44064
"632",55.12585,-131.5687
"633",55.07863,-131.5437
"634",55.03585,-131.64982
"635",55.0578,-131.35369
"636",54.88307,-131.24257
"637",63.20948,-154.72294
"638",63.22448,-154.76406
"639",56.62931,-157.48246
"640",56.52623,-158.57553
"641",56.3393,-157.88245
"642",56.24927,-158.95246
"643",56.23039,-158.51356
"644",56.14234,-158.78134
"645",56.04734,-158.77133
"646",57.25432,-157.08638
"647",57.79936,-155.70251
"648",57.35631,-154.59746
"649",57.35826,-154.59746
"650",64.76611,-144.88368
"651",64.8297,-146.02289
"652",57.7311,-136.28314
"653",68.11976,-147.99336
"654",68.21977,-147.74337
"655",68.17977,-147.66336
"656",68.15977,-147.44335
"657",68.29977,-147.53337
"658",68.30977,-147.58338
"659",68.22977,-147.66337
"660",63.88972,-143.47271
"661",63.60972,-142.99267
"662",63.68974,-142.24266
"663",63.82976,-141.41264
"664",63.51975,-141.32261
"665",63.42975,-141.11259
"666",63.36972,-142.51263
"667",68.37988,-142.04013
"668",68.74986,-143.83331
"669",67.67976,-147.05327
"670",67.93974,-148.37335
"671",64.59432,-163.76714
"672",64.66042,-164.25438
"673",64.7382,-164.32717
"674",64.67625,-164.38938
"675",64.86738,-164.20135
"676",64.91237,-164.64441
"677",64.9032,-164.63219
"678",64.89237,-164.62024
"679",64.94431,-164.62942
"680",64.9482,-164.66637
"681",65.68938,-162.49337
"682",65.27937,-162.28332
"683",65.64544,-164.69146
"684",65.15933,-163.83332
"685",64.72457,-165.36162
"686",65.02936,-162.57329
"687",65.1985,-163.87972
"688",65.19822,-163.87305
"689",65.17933,-163.87333
"690",57.28527,-135.84089
"691",65.18933,-163.84333
"692",65.22128,-163.77027
"693",65.20739,-163.82027
"694",65.25937,-162.38332
"695",65.47937,-162.54335
"696",64.87957,-165.21637
"697",64.84958,-165.1483
"698",64.79262,-165.18858
"699",64.57928,-165.33577
"700",64.68067,-165.48662
"701",64.67318,-165.35356
"702",64.58485,-165.11744
"703",59.78219,-154.51374
"704",59.84025,-154.28291
"705",59.70775,-154.01595
"706",59.67775,-153.92761
"707",60.16026,-154.05348
"708",60.17943,-153.83265
"709",60.70554,-154.59577
"710",60.18943,-153.93265
"711",60.27055,-153.57348
"712",60.13943,-153.92265
"713",60.15943,-154.10265
"714",60.23944,-153.68265
"715",60.07054,-153.95458
"716",60.31943,-153.93266
"717",60.10943,-153.91654
"718",60.07943,-153.91264
"719",60.8564,-153.2088
"720",59.67276,-153.66678
"721",59.80221,-153.44705
"722",59.81888,-153.37539
"723",60.95946,-153.0527
"724",60.35943,-154.32268
"725",60.47944,-153.79267
"726",60.33943,-154.38267
"727",59.5222,-153.77399
"728",59.24523,-154.48453
"729",59.13607,-154.6587
"730",61.59336,-153.59138
"731",61.59086,-153.57305
"732",61.4639,-153.70748
"733",61.5178,-153.48304
"734",61.48947,-153.48525
"735",61.56808,-153.32276
"736",61.73337,-153.20055
"737",61.68337,-153.05693
"738",61.39919,-153.23607
"739",57.15999,-135.57865
"740",61.66004,-153.04526
"741",61.44447,-153.22441
"742",61.48254,-153.05274
"743",61.29863,-153.6683
"744",61.46614,-153.24997
"745",58.65665,-137.48601
"746",59.32974,-136.33213
"747",58.50971,-137.0521
"748",59.55974,-136.14214
"749",59.41253,-135.90573
"750",59.31974,-136.45213
"751",59.08974,-136.07211
"752",59.31975,-135.67211
"753",59.29975,-135.68211
"754",59.47975,-135.47211
"755",59.41975,-135.43211
"756",59.19975,-135.37209
"757",59.04975,-135.45208
"758",57.80279,-134.9945
"759",59.00972,-137.01213
"760",59.08972,-136.90213
"761",59.02972,-136.80213
"762",59.06973,-136.53212
"763",59.00973,-136.27211
"764",59.10973,-136.28211
"765",57.16832,-135.4492
"766",58.63665,-137.31101
"767",58.55388,-136.92904
"768",58.63971,-137.30601
"769",58.6636,-137.44101
"770",58.77971,-137.57214
"771",58.9225,-137.0013
"772",58.98279,-136.35294
"773",58.89972,-136.99518
"774",58.87472,-137.03823
"775",58.89555,-137.01351
"776",58.97972,-137.00212
"777",58.95361,-136.99407
"778",58.95583,-136.93407
"779",58.98612,-136.3385
"780",58.35472,-136.28207
"781",58.81278,-136.76211
"782",58.78472,-136.76711
"783",58.91278,-136.63017
"784",58.77472,-136.56321
"785",58.95473,-136.35489
"786",58.79279,-136.34821
"787",58.64472,-136.34709
"788",58.62584,-136.17902
"789",58.59973,-136.13208
"790",58.35583,-136.50208
"791",58.37472,-136.29013
"792",58.44472,-136.10318
"793",58.26278,-136.07817
"794",55.7823,-160.26855
"795",53.85744,-166.54239
"796",53.79078,-166.20239
"797",57.9761,-136.42455
"798",57.98471,-136.43427
"799",57.84665,-136.19176
"800",57.84054,-136.26121
"801",57.80721,-136.35565
"802",57.79443,-136.32093
"803",57.78804,-136.31371
"804",57.78554,-136.30954
"805",57.7936,-136.25898
"806",57.81665,-136.2401
"807",57.62138,-135.87619
"808",57.52943,-135.81173
"809",57.4286,-135.76339
"810",57.79917,-135.03894
"811",57.79779,-135.10644
"812",57.78112,-135.05478
"813",57.04193,-135.19196
"814",57.34694,-134.93003
"815",57.34333,-134.90419
"816",57.3325,-134.99447
"817",57.27389,-135.01725
"818",57.27194,-134.90114
"819",57.94391,-134.30837
"820",57.79362,-134.69866
"821",57.66141,-134.24641
"822",57.7353,-134.35586
"823",57.5253,-134.05806
"824",57.49113,-134.12251
"825",57.92364,-133.62418
"826",57.79197,-133.45917
"827",57.69086,-133.3775
"828",57.31058,-133.10191
"829",57.32893,-132.75551
"830",56.42388,-134.95748
"831",60.49264,-160.19696
"832",60.50459,-160.18001
"833",61.65379,-159.11787
"834",64.09195,-143.02355
"835",60.49934,-158.74277
"836",64.17638,-157.57004
"837",64.09919,-142.03658
"838",65.4594,-161.31332
"839",65.5394,-161.06333
"840",65.62793,-165.13757
"841",65.61404,-165.13784
"842",66.15945,-159.62339
"843",62.46254,-153.66674
"844",62.29447,-153.94895
"845",62.31837,-153.89173
"846",62.33948,-153.81173
"847",62.34837,-153.64284
"848",62.19531,-153.71949
"849",62.16557,-154.38283
"850",62.00947,-153.88281
"851",64.06921,-141.02487
"852",57.13939,-153.34242
"853",57.7872,-152.65023
"854",57.87748,-152.6394
"855",57.90942,-152.61246
"856",64.85197,-143.30392
"857",65.04977,-142.6628
"858",64.05156,-148.84789
"859",65.03856,-147.61407
"860",65.85093,-155.07269
"861",65.51621,-154.88653
"862",66.88512,-155.78673
"863",66.09124,-153.86853
"864",66.2495,-157.51336
"865",66.44259,-156.39142
"866",66.34953,-156.24334
"867",67.62948,-160.39361
"868",67.67949,-159.82361
"869",67.8695,-159.77364
"870",67.50945,-161.68362
"871",67.17943,-161.91357
"872",67.7595,-159.61362
"873",67.18943,-161.75357
"874",69.52984,-146.08351
"875",69.62987,-144.75348
"876",69.02986,-144.52338
"877",69.29987,-144.37341
"878",69.01986,-144.67338
"879",69.27987,-144.43341
"880",69.27989,-143.60338
"881",69.29988,-143.9234
"882",69.46991,-142.82338
"883",68.26979,-146.73334
"884",68.96982,-146.22343
"885",68.07979,-146.3533
"886",68.41984,-144.60329
"887",68.94986,-144.07335
"888",63.33023,-171.37429
"889",63.47912,-171.8132
"890",63.44912,-171.5332
"891",63.36912,-171.40319
"892",68.07951,-159.37366
"893",68.62959,-156.85369
"894",68.35944,-163.01377
"895",65.74043,-165.22286
"896",53.91578,-166.6524
"897",53.8991,-166.71907
"898",53.76577,-166.93572
"899",53.74912,-166.16905
"900",53.70243,-166.98572
"901",53.73244,-166.43572
"902",53.72411,-166.58572
"903",53.70743,-166.95239
"904",53.66577,-167.03572
"905",53.68243,-166.93572
"906",53.65743,-166.80238
"907",53.6691,-166.83238
"908",53.41576,-167.40237
"909",68.09979,-146.58331
"910",51.91502,-176.61539
"911",51.92974,-176.62622
"912",51.82724,-176.60926
"913",51.86585,-176.62927
"914",51.7678,-176.69343
"915",51.84974,-176.65065
"916",67.27956,-156.20347
"917",67.57957,-156.01351
"918",67.23955,-156.51347
"919",67.37954,-157.20351
"920",67.54956,-156.61352
"921",67.24954,-157.00347
"922",55.20753,-162.05576
"923",55.0442,-162.38909
"924",55.16587,-162.2591
"925",68.30971,-150.66348
"926",67.47985,-142.30308
"927",67.48987,-141.27304
"928",67.52985,-142.30308
"929",67.47987,-141.16303
"930",67.28986,-141.56302
"931",67.66976,-146.97327
"932",69.32989,-143.60339
"933",54.96586,-162.81909
"934",54.94251,-163.07742
"935",54.71585,-163.25241
"936",68.37954,-158.61369
"937",68.31958,-156.62364
"938",68.22962,-154.72358
"939",68.39989,-142.00318
"940",68.41989,-142.01319
"941",68.39989,-141.75318
"942",68.33955,-158.30368
"943",58.67941,-153.87254
"944",61.02956,-148.17259
"945",61.09956,-148.1526
"946",61.11958,-147.36258
"947",61.08958,-147.33258
"948",61.08958,-147.29258
"949",61.05958,-147.30257
"950",61.10958,-147.14257
"951",61.10958,-147.13257
"952",61.81956,-149.29269
"953",61.77956,-149.08268
"954",61.91957,-148.96269
"955",61.87956,-149.29269
"956",61.92955,-149.5327
"957",61.94958,-148.50268
"958",62.96961,-147.84275
"959",61.57952,-150.99271
"960",61.90949,-152.92278
"961",61.95949,-152.76278
"962",61.9395,-152.32277
"963",61.69949,-152.56275
"964",61.77949,-152.74276
"965",62.35957,-149.02273
"966",62.32959,-147.9627
"967",62.28958,-148.73272
"968",62.27959,-147.97269
"969",62.29959,-147.9527
"970",62.88958,-149.60279
"971",62.27959,-148.0927
"972",62.07956,-149.29271
"973",57.79941,-153.18246
"974",57.78941,-153.21135
"975",57.86553,-152.64635
"976",57.1594,-153.24242
"977",57.88053,-152.63635
"978",63.56912,-171.72321
"979",63.53912,-171.50321
"980",63.42912,-171.51319
"981",57.69935,-155.8025
"982",57.59935,-155.8025
"983",60.12943,-154.15265
"984",60.79946,-153.20269
"985",60.40942,-154.55268
"986",60.27333,-153.55154
"987",60.95945,-153.51271
"988",60.71945,-153.70269
"989",56.05171,-130.20454
"990",56.38559,-131.39153
"991",56.0006,-130.05064
"992",56.0256,-130.07064
"993",56.0056,-130.03953
"994",56.03863,-132.10265
"995",56.28668,-132.75185
"996",56.52667,-133.50382
"997",56.12167,-132.88962
