"","latitude","longitude"
"4504",44.33098,-115.07314
"4505",44.58878,-114.99344
"4506",44.25128,-114.95594
"4507",44.29409,-114.72873
"4508",44.1347,-114.5839
"4509",44.17569,-114.58232
"4510",44.59628,-115.01984
"4511",44.4103,-114.3614
"4512",44.41179,-114.32372
"4513",44.40179,-114.30202
"4514",44.40299,-114.31372
"4515",44.33906,-114.52481
"4516",44.41379,-114.33152
"4517",44.41129,-114.32702
"4518",44.4,-114.3239
"4519",44.38549,-114.32202
"4520",44.38599,-114.29812
"4521",44.35049,-114.33372
"4522",44.40459,-114.37512
"4523",44.22738,-114.93263
"4524",44.2589,-114.3603
"4525",44.2869,-114.4522
"4526",44.3069,-114.5025
"4527",44.3036,-114.3944
"4528",44.2822,-114.4817
"4529",44.24989,-114.43512
"4530",44.26709,-114.36872
"4531",44.17519,-114.58512
"4532",44.12349,-114.57732
"4533",44.07179,-114.55422
"4534",44.03488,-115.80156
"4535",44.02428,-115.76236
"4536",44.05019,-114.65482
"4537",44.16488,-115.10564
"4538",44.01348,-115.23404
"4539",44.4569,-113.2956
"4540",44.04379,-114.65532
"4541",44.05629,-114.65342
"4542",36.41664,-117.71758
"4543",35.32288,-80.43951
"4544",35.73092,-80.22729
"4545",35.09122,-80.65591
"4546",46.27073,-112.26921
"4547",46.40434,-111.69837
"4548",46.98352,-110.69528
"4549",46.35629,-112.14449
"4550",46.33489,-113.26564
"4551",46.39795,-113.13841
"4552",46.39017,-113.12313
"4553",47.09102,-110.61501
"4554",46.33878,-113.27259
"4555",46.3899,-112.1156
"4556",46.37712,-112.58006
"4557",48.43293,-115.99076
"4558",46.24684,-111.95893
"4559",46.31323,-112.19977
"4560",46.49018,-112.41728
"4561",46.37518,-112.58367
"4562",45.00548,-109.9319
"4563",47.02314,-112.36262
"4564",46.94435,-110.74667
"4565",46.93435,-110.72501
"4566",48.20487,-115.6452
"4567",46.3099,-112.1731
"4568",48.43737,-115.99243
"4569",47.07852,-110.63251
"4570",45.51348,-115.45819
"4571",45.29067,-115.72268
"4572",45.37208,-114.29733
"4573",45.07018,-115.43156
"4574",45.03848,-115.41516
"4575",45.18988,-115.34406
"4576",45.11878,-115.05235
"4577",46.38712,-112.57867
"4578",46.36462,-111.7067
"4579",43.6706,-113.9247
"4580",43.6039,-113.8847
"4581",43.6144,-113.9092
"4582",43.9324,-113.00615
"4583",43.5888,-113.66899
"4584",43.51101,-113.64394
"4585",43.5096,-113.64528
"4586",43.9502,-113.01897
"4587",43.601,-113.66199
"4588",43.516,-113.67869
"4589",43.98321,-113.01757
"4590",43.5016,-113.61758
"4591",43.9777,-113.02807
"4592",43.89694,-113.68
"4593",43.86018,-113.67311
"4594",43.6033,-113.8872
"4595",43.9011,-113.7008
"4596",43.8527,-113.67559
"4597",43.90046,-113.68422
"4598",44.78569,-113.444
"4599",44.3681,-112.9675
"4600",44.3455,-112.97028
"4601",44.3581,-112.9639
"4602",44.0661,-112.7886
"4603",44.3775,-113.2742
"4604",44.3536,-113.265
"4605",41.26659,-114.00085
"4606",44.7328,-113.4014
"4607",44.4522,-113.2847
"4608",44.4581,-113.2922
"4609",44.3918,-113.27059
"4610",44.2316,-112.87057
"4611",44.1068,-113.12758
"4612",44.1318,-112.84867
"4613",44.0171,-113.02587
"4614",44.4763,-113.28589
"4615",40.61661,-111.51745
"4616",44.351,-113.26808
"4617",44.4558,-113.2797
"4618",44.4636,-113.2769
"4619",40.58327,-111.63411
"4620",40.1666,-113.83417
"4621",39.04992,-118.03428
"4622",39.94995,-112.11746
"4623",39.6166,-115.00086
"4624",40.39994,-112.23413
"4625",44.39516,-68.61328
"4626",40.53327,-111.66745
"4627",37.922,-90.54844
"4628",37.74506,-90.49317
"4629",37.59174,-90.1751
"4630",40.46661,-112.3008
"4631",40.8666,-112.80082
"4632",39.99994,-113.86751
"4633",39.86662,-111.78411
"4634",35.99915,-116.88949
"4635",35.81665,-117.28422
"4636",48.94984,-119.66785
"4637",42.85834,-90.18177
"4638",44.4982,-113.41779
"4639",39.95023,-112.04523
"4640",40.62494,-111.48967
"4641",37.63949,-91.12258
"4642",39.49992,-116.00089
"4643",32.77094,-108.10644
"4644",44.03549,-114.97673
"4645",44.00629,-114.95653
"4646",44.01239,-115.00763
"4647",44.20628,-115.18814
"4648",43.84209,-115.01373
"4649",47.51547,-116.02713
"4650",47.52567,-116.07463
"4651",47.52177,-116.07773
"4652",47.44517,-116.05543
"4653",47.56157,-116.02243
"4654",47.50127,-116.04933
"4655",47.52657,-116.15663
"4656",47.52457,-116.16683
"4657",47.51847,-116.16633
"4658",47.52097,-116.17043
"4659",47.52347,-116.17293
"4660",47.51157,-116.04273
"4661",47.51267,-116.10963
"4662",47.51267,-116.10023
"4663",47.51268,-116.14183
"4664",47.52097,-116.15933
"4665",47.91376,-116.47495
"4666",47.58876,-116.47934
"4667",47.90097,-116.43633
"4668",47.75236,-116.41714
"4669",47.60876,-116.68825
"4670",47.59766,-116.65775
"4671",47.59706,-116.62525
"4672",47.57406,-116.62185
"4673",47.52766,-116.54294
"4674",47.52986,-116.55935
"4675",47.41706,-116.50434
"4676",47.42626,-116.35354
"4677",47.50846,-116.27884
"4678",47.51457,-116.23853
"4679",47.50237,-116.23913
"4680",47.48797,-116.20683
"4681",47.49067,-116.19663
"4682",47.48987,-116.19383
"4683",47.48297,-116.17163
"4684",47.47931,-116.16436
"4685",47.45487,-116.18381
"4686",47.44348,-116.17214
"4687",47.48457,-116.19993
"4688",47.49709,-116.01714
"4689",47.52098,-116.13242
"4690",47.52627,-116.17543
"4691",47.52427,-116.18073
"4692",47.52547,-116.20163
"4693",47.54297,-116.00523
"4694",47.49177,-116.23293
"4695",33.36867,-115.45304
"4696",36.74663,-118.05314
"4697",36.74607,-117.57897
"4698",35.80832,-116.45476
"4699",36.15803,-117.49951
"4700",36.82079,-118.04148
"4701",35.99915,-116.89005
"4702",36.53968,-117.79174
"4703",36.69414,-116.87783
"4704",36.29997,-117.60923
"4705",36.33358,-117.47784
"4706",35.80081,-117.27867
"4707",36.87968,-118.04731
"4708",36.7694,-117.88481
"4709",36.5219,-117.81535
"4710",36.02137,-116.98088
"4711",35.8486,-116.12392
"4712",35.82888,-116.09669
"4713",36.6319,-117.57924
"4714",36.43886,-117.61008
"4715",36.62968,-117.98175
"4716",36.54107,-117.81674
"4717",36.12305,-116.15919
"4718",37.33301,-118.20426
"4719",36.23803,-117.43201
"4720",36.24414,-117.42562
"4721",36.73607,-117.86786
"4722",36.71357,-118.03648
"4723",37.08939,-118.19232
"4724",36.53107,-117.78591
"4725",35.8347,-117.28256
"4726",35.91943,-116.39393
"4727",36.54468,-117.90259
"4728",36.53829,-117.79397
"4729",36.41803,-117.72313
"4730",37.34245,-118.1101
"4731",35.99331,-117.08978
"4732",36.03555,-116.24614
"4733",35.82582,-116.0928
"4734",36.53496,-117.81647
"4735",36.43108,-117.3909
"4736",36.24441,-117.46062
"4737",35.97831,-117.15839
"4738",35.93332,-116.63893
"4739",36.52579,-117.8973
"4740",37.37688,-118.18065
"4741",37.6741,-119.14902
"4742",37.77854,-118.46623
"4743",37.75633,-118.32733
"4744",37.64244,-118.51734
"4745",37.52827,-118.31816
"4746",37.7641,-118.50456
"4747",37.60161,-118.43983
"4748",37.66716,-118.49788
"4749",33.82309,-117.57782
"4750",34.96169,-115.515
"4751",35.06612,-115.47666
"4752",34.91474,-115.53944
"4753",34.99169,-115.49972
"4754",40.77764,-121.95664
"4755",42.10913,-111.4466
"4756",42.12243,-111.4502
"4757",42.18553,-111.4766
"4758",42.54742,-111.94552
"4759",47.52927,-115.76022
"4760",45.36683,-113.08589
"4761",46.93991,-110.73251
"4762",46.94102,-110.74278
"4763",47.90988,-114.59571
"4764",46.75573,-112.34867
"4765",46.49602,-110.65805
"4766",46.49324,-110.65555
"4767",47.24071,-114.85598
"4768",47.27016,-114.95405
"4769",47.45126,-115.49962
"4770",47.62376,-115.8463
"4771",47.53709,-115.53018
"4772",47.70567,-115.81182
"4773",47.63427,-115.82712
"4774",47.66399,-115.74444
"4775",47.66399,-115.74444
"4776",47.60017,-115.74492
"4777",47.61567,-115.74462
"4778",47.35737,-115.63431
"4779",47.27097,-115.71541
"4780",47.19047,-115.4963
"4781",47.62567,-115.90103
"4782",47.47237,-115.97542
"4783",47.62407,-115.86272
"4784",47.56237,-115.86852
"4785",47.56547,-115.85412
"4786",47.56067,-115.84882
"4787",47.54297,-115.81822
"4788",47.52497,-115.82242
"4789",47.51847,-115.81742
"4790",47.52047,-115.80662
"4791",47.57067,-115.86242
"4792",47.51157,-115.90322
"4793",47.50097,-115.90772
"4794",47.49547,-115.87992
"4795",47.50957,-115.86132
"4796",47.52427,-115.83742
"4797",47.51297,-115.85292
"4798",47.48487,-115.97713
"4799",47.46626,-115.77741
"4800",47.54157,-115.88822
"4801",47.38347,-115.74542
"4802",47.53067,-115.97773
"4803",47.57347,-115.96073
"4804",47.44707,-115.94042
"4805",47.56597,-115.85962
"4806",47.55957,-115.86522
"4807",47.58597,-115.79682
"4808",47.57597,-115.79912
"4809",47.44177,-115.95242
"4810",47.47431,-115.91991
"4811",47.60047,-115.76322
"4812",47.57487,-115.86822
"4813",47.52907,-115.79822
"4814",47.47487,-115.93432
"4815",47.46017,-115.82212
"4816",47.53017,-115.87962
"4817",47.52209,-115.8188
"4818",47.52767,-115.80772
"4819",47.56127,-115.86662
"4820",47.50737,-115.90912
"4821",47.51657,-115.75492
"4822",47.52677,-115.81492
"4823",47.51567,-115.85072
"4824",47.47626,-115.87269
"4825",47.48237,-115.78292
"4826",47.4807,-115.88324
"4827",47.47517,-115.84822
"4828",47.53597,-115.78932
"4829",47.51597,-115.96243
"4830",47.48767,-115.90292
"4831",47.52457,-115.81992
"4832",47.47377,-115.76182
"4833",47.49237,-115.79602
"4834",47.50677,-115.95543
"4835",47.45207,-115.80042
"4836",47.55377,-115.88492
"4837",47.47817,-115.85602
"4838",47.55377,-115.80042
"4839",47.52487,-115.76602
"4840",47.50237,-115.86242
"4841",47.48847,-115.85242
"4842",48.07706,-116.53136
"4843",48.12406,-116.50576
"4844",48.12876,-116.50526
"4845",47.52207,-115.79272
"4846",47.50597,-115.86492
"4847",47.50817,-115.90602
"4848",47.48737,-115.80912
"4849",47.46427,-115.84742
"4850",42.92708,-116.75377
"4851",35.03151,-81.67263
"4852",35.47288,-80.00256
"4853",35.16955,-81.11176
"4854",35.37204,-80.46563
"4855",33.71958,-85.98608
"4856",36.79396,-80.76897
"4857",36.80007,-80.76647
"4858",37.1834,-80.96648
"4859",37.33062,-79.86283
"4860",37.43339,-79.86644
"4861",36.93424,-79.72366
"4862",38.05005,-77.87499
"4863",37.10007,-80.24978
"4864",37.0334,-80.48312
"4865",37.16701,-80.55035
"4866",36.93785,-80.72924
"4867",37.24618,-79.99117
"4868",38.52032,-78.93168
"4869",36.81675,-82.34985
"4870",38.70421,-78.75362
"4871",36.73341,-81.54983
"4872",36.76675,-81.55816
"4873",37.0834,-81.74983
"4874",36.76675,-81.41649
"4875",36.82813,-81.28288
"4876",36.81036,-81.27538
"4877",36.87063,-80.8673
"4878",36.90007,-80.8998
"4879",36.88174,-81.15092
"4880",36.80147,-81.18314
"4881",41.5033,-106.14645
"4882",36.35091,-92.99935
"4883",36.34925,-92.95157
"4884",36.35008,-92.84962
"4885",36.34119,-92.85185
"4886",36.33944,-92.81889
"4887",36.35564,-92.61961
"4888",44.63325,-109.78411
"4889",43.6211,-72.68451
"4890",43.8542,-72.70591
"4891",43.5889,-72.62731
"4892",43.1042,-72.71731
"4893",43.8236,-72.2203
"4894",43.0864,-72.59781
"4895",43.7261,-72.3153
"4896",43.7981,-73.00511
"4897",43.78139,-73.01373
"4898",43.8253,-72.2253
"4899",44.89749,-71.51915
"4900",42.83,-72.58012
"4901",43.16579,-72.4731
"4902",43.63636,-72.28366
"4903",43.43164,-72.24755
"4904",43.6433,-72.23866
"4905",43.79318,-73.0271
"4906",43.7839,-73.02513
"4907",43.7814,-73.02062
"4908",43.8614,-73.07562
"4909",43.8494,-73.04371
"4910",43.83544,-73.08698
"4911",44.6781,-72.75391
"4912",44.70719,-72.66809
"4913",40.09391,-76.37743
"4914",43.43639,-91.40376
"4915",43.40778,-91.30292
"4916",43.38861,-91.50376
"4917",42.94944,-91.18514
"4918",42.43418,-91.12181
"4919",42.3039,-90.8104
"4920",42.0839,-91.26153
"4921",42.47029,-90.72234
"4922",42.29584,-90.68956
"4923",42.27001,-90.78679
"4924",42.20168,-90.87013
"4925",42.0789,-90.84096
"4926",42.0664,-90.36289
"4927",43.36333,-91.22264
"4928",42.93833,-91.17847
"4929",42.79112,-91.20958
"4930",42.7539,-91.36181
"4931",42.1364,-90.97596
"4932",42.5514,-90.76901
"4933",42.51307,-90.71262
"4934",42.52501,-90.7054
"4935",42.50862,-90.70456
"4936",42.50723,-90.69318
"4937",42.47473,-90.72123
"4938",42.55695,-90.78262
"4939",42.81694,-91.16764
"4940",44.35942,-75.65349
"4941",44.35498,-75.66432
"4942",44.42304,-75.53543
"4943",44.40526,-75.6096
"4944",44.42165,-75.53988
"4945",44.42692,-75.52654
"4946",44.45276,-75.57682
"4947",44.45192,-75.61099
"4948",44.35804,-75.68654
"4949",44.42081,-75.52821
"4950",45.6949,-89.9697
"4951",46.58332,-91.9424
"4952",45.44167,-89.62342
"4953",45.4,-90.01677
"4954",46.21443,-91.56544
"4955",43.4375,-88.53172
"4956",42.8514,-90.14093
"4957",42.85473,-90.14149
"4958",46.61193,-91.6685
"4959",46.62555,-91.56377
"4960",42.95168,-90.01232
"4961",37.47785,-88.22781
"4962",37.66256,-89.50007
"4963",42.38584,-90.39817
"4964",42.45501,-90.43539
"4965",42.44362,-90.40789
"4966",42.43668,-90.4315
"4967",42.48807,-90.43178
"4968",42.45418,-90.46483
"4969",42.46307,-90.43928
"4970",42.4089,-90.324
"4971",42.31362,-90.4015
"4972",42.33279,-90.39483
"4973",42.35001,-90.399
"4974",42.35584,-90.40872
"4975",42.36195,-90.39705
"4976",42.3714,-90.40817
"4977",42.38168,-90.41872
"4978",42.38945,-90.41094
"4979",42.40112,-90.40955
"4980",42.41223,-90.41511
"4981",42.41807,-90.40233
"4982",42.42112,-90.3865
"4983",42.42862,-90.38844
"4984",42.43418,-90.36705
"4985",42.44057,-90.38261
"4986",42.45557,-90.40733
"4987",42.45557,-90.41289
"4988",42.45473,-90.38678
"4989",42.45918,-90.38289
"4990",42.45168,-90.36039
"4991",42.45501,-90.35317
"4992",42.4514,-90.34122
"4993",42.45751,-90.34233
"4994",42.4639,-90.34205
"4995",42.46723,-90.33205
"4996",42.46251,-90.35539
"4997",42.46307,-90.37261
"4998",42.48168,-90.34789
"4999",42.49057,-90.3565
"5000",42.50334,-90.35678
"5001",42.49195,-90.37205
"5002",42.50501,-90.3765
"5003",42.46918,-90.3815
"5004",42.47279,-90.37761
"5005",42.4714,-90.41067
"5006",42.46195,-90.44178
"5007",42.48723,-90.40094
"5008",42.48807,-90.39122
"5009",42.47668,-90.38344
"5010",42.4814,-90.37983
"5011",42.49973,-90.39122
"5012",42.47695,-90.41233
"5013",42.29945,-90.38094
"5014",42.32029,-90.39955
"5015",42.41195,-90.46511
"5016",37.58924,-89.38229
"5017",37.58924,-89.3759
"5018",37.57701,-88.27504
"5019",42.4714,-90.37817
"5020",42.41834,-90.38761
"5021",42.40862,-90.469
"5022",42.41668,-90.43011
"5023",42.49834,-90.40928
"5024",42.46334,-90.409
"5025",42.46668,-90.424
"5026",42.49695,-90.27205
"5027",42.49223,-90.42094
"5028",42.46223,-90.40705
"5029",42.4889,-90.42205
"5030",42.45001,-90.41678
"5031",45.49833,-89.0134
"5032",33.81681,-85.86663
"5033",41.03194,-76.36492
"5034",40.33057,-75.18628
"5035",41.90527,-73.59761
"5036",41.59582,-74.44125
"5037",41.43056,-74.58847
"5038",41.7111,-74.37929
"5039",41.65832,-74.41902
"5040",40.10557,-75.53018
"5041",40.10695,-75.50795
"5042",40.1389,-75.44406
"5043",42.77497,-70.93223
"5044",35.91426,-83.74183
"5045",36.39787,-83.84046
"5046",36.39787,-83.64295
"5047",36.4423,-83.7385
"5048",36.50036,-83.6485
"5049",36.41926,-83.79907
"5050",36.14009,-82.51653
"5051",35.10039,-84.91104
"5052",35.23567,-84.75354
"5053",35.70565,-80.20062
"5054",36.19647,-77.91804
"5055",40.82557,-76.81355
"5056",44.99871,-69.97029
"5057",44.21888,-68.7312
"5058",44.39995,-68.62156
"5059",44.75193,-68.89455
"5060",44.1684,-69.05959
"5061",44.56577,-68.29872
"5062",44.52773,-68.23513
"5063",44.5791,-68.26645
"5064",45.1979,-70.9637
"5065",43.46326,-70.89385
"5066",43.49716,-70.92305
"5067",43.62775,-71.69947
"5068",43.61525,-71.74808
"5069",43.87497,-71.76336
"5070",43.80525,-71.81253
"5071",43.3083,-71.46058
"5072",43.61108,-71.50364
"5073",43.0833,-70.93695
"5074",43.27914,-71.34113
"5075",43.67496,-71.00778
"5076",43.61186,-70.92615
"5077",43.89163,-71.15778
"5078",43.85413,-71.15362
"5079",43.99164,-71.68836
"5080",43.94164,-71.93281
"5081",45.04878,-69.21659
"5082",42.26387,-72.73841
"5083",42.42637,-72.69812
"5084",42.38581,-73.42454
"5085",42.4572,-72.52229
"5086",42.02082,-73.59955
"5087",42.21248,-72.78008
"5088",44.59638,-67.90853
"5089",44.39526,-70.58877
"5090",44.47046,-70.58244
"5091",44.4194,-71.13001
"5092",35.78649,-84.12713
"5093",35.73954,-84.17213
"5094",44.99998,-72.90783
"5095",44.24719,-72.01337
"5096",43.02498,-73.34953
"5097",43.82775,-72.22032
"5098",43.79803,-73.00507
"5099",43.78747,-72.26616
"5100",43.83608,-73.08285
"5101",44.39996,-71.17723
"5102",40.94167,-75.74879
"5103",33.95014,-85.36385
"5104",38.37436,-92.49065
"5105",38.37436,-92.49065
"5106",38.37436,-92.49065
"5107",38.37436,-92.49065
"5108",40.12098,-89.15492
"5109",18.28538,-67.0717
"5110",18.1951,-66.17057
"5111",18.06039,-66.9967
"5112",18.06873,-66.95504
"5113",18.03789,-66.16196
"5114",18.03595,-66.17224
"5115",18.02845,-66.17029
"5116",31.18711,-105.50053
"5117",31.18573,-105.50609
"5118",31.1835,-105.51192
"5119",31.14545,-105.52775
"5120",31.18934,-105.45136
"5121",31.18267,-105.46192
"5122",31.1785,-105.45497
"5123",31.19934,-105.44942
"5124",31.2085,-105.4597
"5125",30.3427,-103.51686
"5126",29.43579,-103.80797
"5127",29.42884,-103.79714
"5128",29.813,-104.32938
"5129",29.79939,-104.33132
"5130",29.803,-104.34743
"5131",29.79883,-104.35605
"5132",29.80828,-104.3566
"5133",29.80939,-104.36438
"5134",29.80605,-104.36549
"5135",29.79939,-104.35105
"5136",29.80439,-104.41938
"5137",29.81605,-104.38743
"5138",29.81966,-104.39105
"5139",29.81883,-104.38577
"5140",30.10854,-104.568
"5141",29.90327,-104.51411
"5142",29.90188,-104.52661
"5143",29.92827,-104.54161
"5144",29.92688,-104.5105
"5145",29.89465,-104.47716
"5146",29.89771,-104.48938
"5147",29.88854,-104.49688
"5148",29.91521,-104.48882
"5149",29.91465,-104.47132
"5150",29.94188,-104.49494
"5151",29.96132,-104.32938
"5152",29.97465,-104.35827
"5153",31.97737,-104.84913
"5154",30.99574,-104.94551
"5155",30.99268,-104.92607
"5156",31.22461,-104.90579
"5157",31.16239,-104.95718
"5158",30.77712,-104.99801
"5159",30.77129,-104.99662
"5160",30.76712,-104.99912
"5161",30.77185,-105.00273
"5162",30.77046,-105.00273
"5163",30.76796,-105.0019
"5164",30.74935,-105.02634
"5165",31.12128,-105.14719
"5166",31.12239,-105.1633
"5167",31.12573,-105.1608
"5168",31.12961,-105.15441
"5169",31.1285,-105.12996
"5170",30.9024,-105.14996
"5171",30.89851,-105.1483
"5172",30.89796,-105.13108
"5173",42.81444,-91.1507
"5174",42.46918,-90.72679
"5175",43.05778,-90.02677
"5176",42.50862,-90.70818
"5177",42.52501,-90.70345
"5178",42.58473,-90.28761
"5179",42.51279,-90.71679
"5180",42.5064,-90.69595
"5181",42.8175,-91.16625
"5182",42.61918,-90.17816
"5183",43.03361,-90.41317
"5184",42.7864,-90.93569
"5185",42.33529,-90.24205
"5186",42.31251,-90.24011
"5187",42.32695,-90.2415
"5188",42.44807,-90.239
"5189",42.52723,-90.57262
"5190",42.98362,-90.01788
"5191",42.31445,-90.23343
"5192",39.18239,-120.72214
"5193",67.41956,-156.32349
"5194",39.6777,-115.86701
"5195",38.37413,-113.12524
"5196",38.33996,-113.60943
"5197",38.54496,-113.11886
"5198",38.16079,-113.87693
"5199",38.39385,-113.10302
"5200",38.3469,-113.12108
"5201",38.36552,-113.08052
"5202",45.18712,-112.95033
"5203",37.06831,-113.82859
"5204",41.24798,-114.04058
"5205",37.72553,-113.44331
"5206",38.39579,-113.09636
"5207",38.35107,-113.15108
"5208",38.36024,-113.09941
"5209",38.33607,-113.14886
"5210",38.38218,-113.11663
"5211",38.3594,-113.11691
"5212",38.5069,-113.27248
"5213",38.53635,-113.11469
"5214",38.46079,-113.2597
"5215",39.83356,-112.40719
"5216",40.64494,-111.49995
"5217",41.44465,-111.67941
"5218",40.63716,-111.49495
"5219",40.63577,-111.37661
"5220",40.628,-111.47078
"5221",40.62855,-111.5005
"5222",40.64827,-111.44967
"5223",40.65161,-111.48995
"5224",40.66383,-111.4655
"5225",40.63716,-111.49272
"5226",40.63633,-111.46356
"5227",40.62855,-111.4455
"5228",40.63438,-111.48578
"5229",40.62522,-111.45745
"5230",39.49998,-107.11731
"5231",41.17549,-111.66246
"5232",39.98577,-113.15665
"5233",37.25892,-105.325
"5234",32.93483,-107.72004
"5235",32.93344,-107.7256
"5236",39.98577,-113.20138
"5237",39.98355,-113.1761
"5238",39.97994,-113.16499
"5239",39.88633,-113.85251
"5240",39.82745,-111.80717
"5241",40.88965,-112.81971
"5242",40.8366,-112.79332
"5243",34.08703,-107.1956
"5244",34.11342,-107.19699
"5245",34.09815,-107.18977
"5246",34.07676,-107.18921
"5247",38.15057,-105.43863
"5248",38.15973,-105.46363
"5249",37.89445,-106.93034
"5250",37.85334,-106.96034
"5251",37.87057,-106.93312
"5252",37.88973,-106.94034
"5253",37.88501,-106.93784
"5254",38.33918,-106.10004
"5255",38.34751,-106.12116
"5256",38.33612,-106.13893
"5257",38.3414,-106.12754
"5258",38.15918,-105.4778
"5259",38.14362,-105.45696
"5260",38.12223,-105.32668
"5261",38.10584,-105.33668
"5262",38.1114,-105.36307
"5263",38.10557,-105.34057
"5264",39.93273,-112.13746
"5265",40.15437,-113.78445
"5266",39.78133,-114.02807
"5267",40.40994,-112.12108
"5268",40.48772,-112.12136
"5269",40.47244,-112.07441
"5270",40.35994,-112.24052
"5271",40.35605,-112.24747
"5272",40.55244,-112.19941
"5273",40.4005,-112.24413
"5274",40.398,-112.15552
"5275",40.37938,-112.24774
"5276",40.50827,-112.1033
"5277",40.49938,-112.10886
"5278",40.50855,-112.10941
"5279",40.60577,-112.16691
"5280",40.66612,-111.91839
"5281",40.50716,-112.20886
"5282",40.46994,-111.74635
"5283",45.5235,-113.04396
"5284",36.59671,-105.48195
"5285",33.26704,-108.75119
"5286",32.12707,-107.59837
"5287",38.3914,-105.32918
"5288",32.87178,-108.06089
"5289",32.87705,-107.80116
"5290",32.88733,-107.80116
"5291",39.01999,-106.84784
"5292",39.09805,-106.83118
"5293",39.01999,-106.60701
"5294",31.82847,-108.272
"5295",31.66875,-108.61395
"5296",31.90514,-107.7856
"5297",31.90486,-107.7781
"5298",31.91153,-107.75727
"5299",38.26612,-105.85642
"5300",32.88012,-105.85833
"5301",32.56318,-107.73004
"5302",32.56512,-107.72893
"5303",37.41085,-106.71005
"5304",37.40335,-106.31865
"5305",37.48112,-107.47757
"5306",37.68445,-108.03926
"5307",37.99861,-107.99509
"5308",37.96,-107.92398
"5309",38.0175,-107.47035
"5310",37.99889,-107.48535
"5311",38.01972,-107.37591
"5312",35.4945,-106.13307
"5313",35.49728,-106.13613
"5314",40.62216,-111.54411
"5315",40.61911,-111.54161
"5316",40.61966,-111.53467
"5317",40.62411,-111.498
"5318",40.69717,-109.58378
"5319",38.4108,-112.33078
"5320",38.40747,-112.33745
"5321",38.41247,-112.32884
"5322",38.34191,-112.28439
"5323",38.39497,-112.32939
"5324",37.48332,-111.98826
"5325",38.20054,-111.28742
"5326",41.24909,-114.03836
"5327",41.23381,-114.03725
"5328",41.21325,-114.03058
"5329",41.19603,-114.02642
"5330",41.25603,-114.00336
"5331",41.2552,-114.01586
"5332",41.25159,-114.01947
"5333",40.38966,-112.27719
"5334",40.38772,-112.27441
"5335",40.38577,-112.2783
"5336",40.38744,-112.29108
"5337",40.37605,-112.24469
"5338",40.36411,-112.24191
"5339",40.36077,-112.25386
"5340",40.16187,-113.86363
"5341",39.94106,-112.09746
"5342",39.97911,-113.1811
"5343",40.54355,-111.63328
"5344",35.11372,-83.24044
"5345",32.12095,-110.02066
"5346",39.98272,-113.17832
"5347",40.63966,-111.78662
"5348",40.46383,-112.34663
"5349",40.52216,-111.67022
"5350",40.54327,-111.8019
"5351",40.60216,-111.64329
"5352",40.59216,-111.63217
"5353",40.51911,-111.6655
"5354",40.52355,-111.66967
"5355",40.53161,-111.6694
"5356",40.57161,-111.63884
"5357",40.50827,-111.67189
"5358",40.50383,-111.66411
"5359",40.50466,-111.67884
"5360",40.55438,-111.68051
"5361",40.553,-111.69412
"5362",40.36772,-112.28886
"5363",40.37161,-112.29163
"5364",40.39327,-112.27302
"5365",39.85884,-112.09912
"5366",39.86856,-112.1069
"5367",39.85717,-112.1144
"5368",39.95078,-112.11718
"5369",39.90106,-112.10107
"5370",38.38024,-113.12858
"5371",48.69235,-117.85833
"5372",48.16657,-116.17545
"5373",48.5251,-120.98038
"5374",48.50038,-121.05593
"5375",48.44649,-121.1001
"5376",48.51593,-120.97732
"5377",48.50232,-121.04927
"5378",48.51982,-120.98927
"5379",34.38866,-112.19352
"5380",34.33172,-112.60214
"5381",34.46088,-112.44631
"5382",34.13839,-112.42018
"5383",33.99423,-112.59631
"5384",33.20787,-111.18348
"5385",31.40236,-110.79068
"5386",31.42097,-110.74289
"5387",40.18465,-113.8114
"5388",39.82216,-112.96693
"5389",39.93245,-112.09607
"5390",39.98577,-113.15665
"5391",39.92911,-112.72414
"5392",39.96855,-112.52941
"5393",39.90216,-112.74303
"5394",39.88662,-112.09496
"5395",39.99161,-112.74025
"5396",39.92994,-112.41469
"5397",39.81188,-114.02502
"5398",39.93272,-112.42386
"5399",39.91411,-112.74387
"5400",39.99856,-112.20746
"5401",48.87407,-116.26526
"5402",43.95298,-115.99626
"5403",42.73738,-116.89427
"5404",48.53346,-116.91048
"5405",48.90987,-116.20936
"5406",47.37706,-116.49024
"5407",43.55389,-114.20944
"5408",43.68989,-114.30201
"5409",43.83906,-114.20341
"5410",43.4308,-114.4442
"5411",44.19099,-114.60062
"5412",46.37212,-112.09394
"5413",47.0838,-110.63251
"5414",44.3736,-112.9686
"5415",44.37684,-112.3478
"5416",44.3919,-113.2592
"5417",47.62127,-115.92543
"5418",47.86796,-116.50795
"5419",45.64629,-112.6006
"5420",47.53543,-115.87269
"5421",47.49395,-115.81485
"5422",47.56737,-115.83572
"5423",47.47707,-115.62241
"5424",48.02957,-118.11444
"5425",35.31066,-81.00759
"5426",44.5706,-72.57171
"5427",44.30137,-75.26987
"5428",44.3572,-75.67654
"5429",44.35665,-75.58904
"5430",44.35859,-75.69932
"5431",44.41776,-75.53849
"5432",39.91162,-112.09329
"5433",45.15518,-112.98561
"5434",44.46988,-115.58176
"5435",44.00849,-115.89263
"5436",43.95908,-115.21904
"5437",42.25522,-111.4969
